LMRG_00676-MONOMER	LMRG_00676		Possible colicin V production protein	
LMRG_01589-MONOMER	LMRG_01589		ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)	
LMRG_00892-MONOMER	LMRG_00892		FIG004098: membrane protein	
LMRG_01317-MONOMER	LMRG_01317		FIG008456: CcdC protein	
LMRG_00479-MONOMER	LMRG_00479		FIG011433: hypothetical protein	
LMRG_00099-MONOMER	LMRG_00099		Possible glyoxylase family protein (Lactoylglutathione lyase) (EC 4.4.1.5)	
LMRG_00690-MONOMER	LMRG_00690		FIG012578: Phosphoglycerate mutase family	
LMRG_02319-MONOMER	LMRG_02319		RNA polymerase sigma factor SigB	SigB, Sigma B, SigmaB
LMRG_02109-MONOMER	LMRG_02109		FIG042801: CBS domain containing protein	
LMRG_02725-MONOMER	LMRG_02725		Na(+) H(+) antiporter subunit C	
LMRG_00118-MONOMER	LMRG_00118		PTS system, fructose-specific IIA component (EC 2.7.1.69)	
LMRG_00007-MONOMER	LMRG_00007		FIG001362: Cellobiose phosphotransferase system YdjC-like protein	
LMRG_01645-MONOMER	LMRG_01645		FIG008178: hypothetical protein	
LMRG_01613-MONOMER	LMRG_01613		Foldase protein PrsA precursor (EC 5.2.1.8) @ Foldase clustered with pyrimidine conversion	
LMRG_01212-MONOMER	LMRG_01212		FIG001556: Copper resistance protein D	
LMRG_02542-MONOMER	LMRG_02542		FIG001469: Beta-glucosidase (EC 3.2.1.21)	
LMRG_00309-MONOMER	LMRG_00309		FIG009819: hypothetical protein	
LMRG_00191-MONOMER	LMRG_00191		FIG013572: hypothetical protein	
LMRG_02585-MONOMER	LMRG_02585		FIG003232: Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase	
LMRG_02099-MONOMER	LMRG_02099		FIG008607: hypothetical protein	
LMRG_02841-MONOMER	LMRG_02841		FIG008854: DUF 1768	
LMRG_01843-MONOMER	LMRG_01843		FIG005404: hypothetical protein	
LMRG_01888-MONOMER	LMRG_01888		FIG000576: tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	
LMRG_02664-MONOMER	LMRG_02664		Hypothetical protein DUF901, similar to C-terminal domain of ribosome protection-type Tc-resistance proteins	
LMRG_00818-MONOMER	LMRG_00818		FIG000317: DNA repair protein RecN	
LMRG_01488-MONOMER	LMRG_01488		FIG009153: Multidrug resistance protein B	
LMRG_02609-MONOMER	LMRG_02609		FIG172583: glyoxalase family protein	
LMRG_01135-MONOMER	LMRG_01135		2-isopropylmalate synthase (EC 2.3.3.13)	
LMRG_00734-MONOMER	LMRG_00734		Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY	
LMRG_00716-MONOMER	LMRG_00716		FIG000286: Cell division trigger factor (EC 5.2.1.8)	
LMRG_01346-MONOMER	LMRG_01346		FIG002446: Xaa-His dipeptidase (EC 3.4.13.3)	
LMRG_01402-MONOMER	LMRG_01402		DNA polymerase I (EC 2.7.7.7)	
LMRG_02141-MONOMER	LMRG_02141		LSU ribosomal protein L13p (L13Ae)	
LMRG_01522-MONOMER	LMRG_01522		Protein gp44 [Bacteriophage A118]	
LMRG_00938-MONOMER	LMRG_00938		FIG145533: Methyltransferase (EC 2.1.1.-)	
LMRG_01675-MONOMER	LMRG_01675		alkylsulfatase	SepA
LMRG_02439-MONOMER	LMRG_02439		Mevalonate kinase	Mvk
LMRG_01701-MONOMER	LMRG_01701		Threonine synthase (EC 4.2.3.1)	
LMRG_02645-MONOMER	LMRG_02645		Cysteine synthase (EC 2.5.1.47)	
LMRG_02567-MONOMER	LMRG_02567		FIG172554: PTS system, beta-glucoside-specific, IIA component	
LMRG_00334-MONOMER	LMRG_00334		FIG007952: hypothetical protein	
LMRG_00266-MONOMER	LMRG_00266		FIG007969: hypothetical protein	
LMRG_00441-MONOMER	LMRG_00441		transcriptional regulator, Crp family	
LMRG_00975-MONOMER	LMRG_00975		Protein YicC	
LMRG_01886-MONOMER	LMRG_01886		D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	
LMRG_01080-MONOMER	LMRG_01080		GTP cyclohydrolase I (EC 3.5.4.16) type 1	
LMRG_00103-MONOMER	LMRG_00103		phosphoenolpyruvate synthase	
LMRG_02747-MONOMER	LMRG_02747		glycosyl hydrolase, family 31	
LMRG_00641-MONOMER	LMRG_00641		Cobalt-precorrin-6y C5-methyltransferase (EC 2.1.1.-)	
LMRG_02017-MONOMER	LMRG_02017		FIG001882: 6-phospho-beta-glucosidase (EC 3.2.1.86)	
LMRG_00151-MONOMER	LMRG_00151		FIG102770: hypothetical protein	
LMRG_02851-MONOMER	LMRG_02851		Internalin D	InlD
LMRG_01484-MONOMER	LMRG_01484		Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	
LMRG_01724-MONOMER	LMRG_01724		FIG000393: (3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	
LMRG_01961-MONOMER	LMRG_01961		Putative sucrose phosphorylase (EC 2.4.1.7)	
LMRG_01618-MONOMER	LMRG_01618		ABC transporter, permease protein EscB	
LMRG_00991-MONOMER	LMRG_00991		Lipoprotein signal peptidase (EC 3.4.23.36)	
LMRG_01498-MONOMER	LMRG_01498		Bacterial luciferase family protein YtmO, in cluster with L-cystine ABC transporter	
LMRG_01198-MONOMER	LMRG_01198		COG1399 protein in cluster with ribosomal protein L32p, Firmicutes subfamily	
LMRG_01546-MONOMER	LMRG_01546		Putative tail or base plate protein gp17 [Bacteriophage A118]	
LMRG_00980-MONOMER	LMRG_00980		FIG001054: Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)	
LMRG_00543-MONOMER	LMRG_00543		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	
LMRG_02937-MONOMER	LMRG_02937		hypothetical protein	
LMRG_01774-MONOMER	LMRG_01774		Hypothetical ATP-binding protein UPF0042, contains P-loop	
LMRG_00783-MONOMER	LMRG_00783		FIG011376: hypothetical protein	
LMRG_02646-MONOMER	LMRG_02646		Internalin C2	InlC2
LMRG_01836-MONOMER	LMRG_01836		FIG000306: Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	
LMRG_00729-MONOMER	LMRG_00729		FIG000505: ATP-dependent hsl protease ATP-binding subunit HslU	
LMRG_02432-MONOMER	LMRG_02432		hypothetical protein	
LMRG_01834-MONOMER	LMRG_01834		FIG072797: Iron-sulfur cluster assembly protein SufD	
LMRG_00116-MONOMER	LMRG_00116		FIG013146: sugar transporter	
LMRG_01217-MONOMER	LMRG_01217		Bile salt hydrolase	Bsh
LMRG_02629-MONOMER	LMRG_02629		FIG008215: hypothetical lipoprotein	
LMRG_00908-MONOMER	LMRG_00908		FIG005270: hypothetical protein	
LMRG_00413-MONOMER	LMRG_00413		FIG007473: hypothetical protein	
LMRG_00405-MONOMER	LMRG_00405		Flagellum-specific ATP synthase FliI	
LMRG_00273-MONOMER	LMRG_00273		FIG008231: hypothetical protein	
LMRG_01505-MONOMER	LMRG_01505		Aminopeptidase C (EC 3.4.22.40)	
LMRG_01660-MONOMER	LMRG_01660		FIG009586: propionate CoA-transferase	
LMRG_00712-MONOMER	LMRG_00712		FIG009418: DNA-binding protein	
LMRG_01354-MONOMER	LMRG_01354		FIG007862: hypothetical protein	
LMRG_00621-MONOMER	LMRG_00621		FIG003375: Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)	
LMRG_01859-MONOMER	LMRG_01859		ABC-type sugar transport system, periplasmic binding protein YcjN	
LMRG_00694-MONOMER	LMRG_00694		FIG007838: MutT/nudix family protein	
LMRG_02500-MONOMER	LMRG_02500		Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	
LMRG_01852-MONOMER	LMRG_01852		Internalin-like protein (LPXTG motif) Lmo2396 homolog	
LMRG_02021-MONOMER	LMRG_02021		FIG004571: ABC transporter, substrate-binding protein	
LMRG_02390-MONOMER	LMRG_02390		FIG020820: hypothetical protein	
LMRG_00871-MONOMER	LMRG_00871		FIG006865: hypothetical protein	
LMRG_00801-MONOMER	LMRG_00801		FIG003495: Rhodanese-like domain protein	
LMRG_00058-MONOMER	LMRG_00058		Ferrous iron transport periplasmic protein EfeO, contains peptidase-M75 domain and (frequently) cupredoxin-like domain	
LMRG_00206-MONOMER	LMRG_00206		FIG007702: putative exported protein	
LMRG_00721-MONOMER	LMRG_00721		Signal peptidase I	SipZ
LMRG_02453-MONOMER	LMRG_02453		PTS system, mannose/fructose/sorbose family, IID component	mannose-specific PTS system, IID component
LMRG_01898-MONOMER	LMRG_01898		PTS system, mannitol-specific IIB component (EC 2.7.1.69) / PTS system, mannitol-specific IIC component (EC 2.7.1.69)	
LMRG_01905-MONOMER	LMRG_01905		FIG008016: DNA-binding protein	
LMRG_02533-MONOMER	LMRG_02533		FIG007891: Amino acid ABC transporter, amino acid-binding protein	
LMRG_01714-MONOMER	LMRG_01714		ATP synthase C chain (EC 3.6.3.14)	
LMRG_01721-MONOMER	LMRG_01721		FIG007622: hypothetical protein	
LMRG_01781-MONOMER	LMRG_01781		Chitin binding protein	
LMRG_01106-MONOMER	LMRG_01106		Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)	
LMRG_02274-MONOMER	LMRG_02274		FIG006517: hypothetical protein	
LMRG_01472-MONOMER	LMRG_01472		FIG011945: O-methyltransferase family protein	
LMRG_01153-MONOMER	LMRG_01153		FIG008375: oxidoreductase, aldo/keto reductase family	
LMRG_01001-MONOMER	LMRG_01001		copper-responsive repressor CsoR	CsoR
LMRG_01333-MONOMER	LMRG_01333		FIG011663: Anthranilate synthase, aminase component (EC 4.1.3.27)	
LMRG_01117-MONOMER	LMRG_01117		FIG024909: hypothetical protein	
LMRG_01458-MONOMER	LMRG_01458		FIG000626: tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	
LMRG_02321-MONOMER	LMRG_02321		FIG005216: Sulfate permease	
LMRG_00842-MONOMER	LMRG_00842		Unspecified monosaccharide ABC transport system, permease component Ia (FIG025991) / Unspecified monosaccharide ABC transport system, permease component Ib (FIG143636)	
LMRG_00706-MONOMER	LMRG_00706		FIG009056: hypothetical protein	
LMRG_01870-MONOMER	LMRG_01870		FIG007413: hypothetical protein	
LMRG_02819-MONOMER	LMRG_02819		FIG008317: Glutamine amidotransferase, class I	
LMRG_02887-MONOMER	LMRG_02887		FIG085592: hypothetical protein	
LMRG_02459-MONOMER	LMRG_02459		hydrolase, haloacid dehalogenase-like family	
LMRG_00297-MONOMER	LMRG_00297		FIG007319: acetyltransferase, GNAT family	
LMRG_00226-MONOMER	LMRG_00226		PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)	
LMRG_02123-MONOMER	LMRG_02123		Trk system potassium uptake protein trkA	
LMRG_01289-MONOMER	LMRG_01289		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain	
LMRG_01050-MONOMER	LMRG_01050		FIG011277: bacteriocin transport accessory protein	
LMRG_01075-MONOMER	LMRG_01075		FIG000212: Chorismate synthase (EC 4.2.3.5)	
LMRG_00426-MONOMER	LMRG_00426		PTS system, D-allose-specific IIB component (EC 2.7.1.69) / PTS system, D-allose-specific IIC component (EC 2.7.1.69) / PTS system, D-allose-specific IIA component (EC 2.7.1.69)	
LMRG_00705-MONOMER	LMRG_00705		FIG007656: hypothetical protein	
LMRG_00367-MONOMER	LMRG_00367		Flagellar biosynthesis protein FlhB	FlhB
LMRG_01137-MONOMER	LMRG_01137		3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	
LMRG_00406-MONOMER	LMRG_00406		transglycosylase, SLT family	
LMRG_00796-MONOMER	LMRG_00796		Late competence protein ComGB, access of DNA to ComEA	
LMRG_00232-MONOMER	LMRG_00232		Putative peptidoglycan bound protein (LPXTG motif) Lmo0550 homolog	
LMRG_01017-MONOMER	LMRG_01017		FIG007871: hypothetical protein	
LMRG_02610-MONOMER	LMRG_02610		FIG007000: Transcriptional regulator, MarR family	
LMRG_00202-MONOMER	LMRG_00202		FIG001882: 6-phospho-beta-glucosidase (EC 3.2.1.86)	
LMRG_01428-MONOMER	LMRG_01428		LSU ribosomal protein L21p	
LMRG_00286-MONOMER	LMRG_00286		FIG007338: hypothetical protein	
LMRG_01848-MONOMER	LMRG_01848		FIG007674: acetyltransferase, GNAT family	
LMRG_00055-MONOMER	LMRG_00055		Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)	
LMRG_00921-MONOMER	LMRG_00921		GatB Yqey domain protein	
LMRG_02856-MONOMER	LMRG_02856		FIG009453: Aluminum resistance protein	
LMRG_01257-MONOMER	LMRG_01257		FIG009252: ferrous iron transport protein A	
LMRG_02127-MONOMER	LMRG_02127		Zn-dependent hydrolase, RNA-metabolising, CPSF 73 kDa analog	
LMRG_00850-MONOMER	LMRG_00850		RecA protein	
LMRG_02770-MONOMER	LMRG_02770		FIG008417: hypothetical protein	
LMRG_00082-MONOMER	LMRG_00082		FIG010395: Low temperature requirement protein A	
LMRG_02550-MONOMER	LMRG_02550		FIG007715: NtrC family Transcriptional regulator, ATPase domain	
LMRG_02488-MONOMER	LMRG_02488		Putative secretion system component EssA	
LMRG_00795-MONOMER	LMRG_00795		Late competence protein ComGC, access of DNA to ComEA, FIG007487	
LMRG_00258-MONOMER	LMRG_00258		FIG015773: cell wall surface anchor family protein	
LMRG_01099-MONOMER	LMRG_01099		Diaminopimelate decarboxylase (EC 4.1.1.20)	
LMRG_02689-MONOMER	LMRG_02689		FIG007201: hypothetical protein	
LMRG_00755-MONOMER	LMRG_00755		Transketolase (EC 2.2.1.1)	
LMRG_00137-MONOMER	LMRG_00137		positive transcription regulator	
LMRG_01996-MONOMER	LMRG_01996		FIG015094: hypothetical protein	
LMRG_00791-MONOMER	LMRG_00791		Late competence protein ComGG, FIG007920	
LMRG_01830-MONOMER	LMRG_01830		Methionine ABC transporter permease protein	
LMRG_02351-MONOMER	LMRG_02351		FIG007201: hypothetical protein	
LMRG_00784-MONOMER	LMRG_00784		FIG007141: hypothetical protein	
LMRG_02444-MONOMER	LMRG_02444		AA3-600 quinol oxidase subunit III	QoxC
LMRG_00204-MONOMER	LMRG_00204		FIG008711: Permeases of the major facilitator superfamily	
LMRG_00777-MONOMER	LMRG_00777		Ribosome-binding factor A	
LMRG_01957-MONOMER	LMRG_01957		NAD-dependent protein deacetylase of SIR2 family	
LMRG_01155-MONOMER	LMRG_01155		FIG007137: Multiple sugar ABC transporter, substrate-binding protein	
LMRG_01686-MONOMER	LMRG_01686		FIG003701: LysR family transcriptional regulator YeiE	
LMRG_02147-MONOMER	LMRG_02147		acetamidase/formamidase family protein	
LMRG_02719-MONOMER	LMRG_02719		FIG000132: Aspartokinase (EC 2.7.2.4)	
LMRG_01875-MONOMER	LMRG_01875		FIG008208: hypothetical protein	
LMRG_01600-MONOMER	LMRG_01600		FIG025610: Hemolysins and related proteins containing CBS domains	
LMRG_00362-MONOMER	LMRG_00362		Motility gene repressor MogR	MogR
LMRG_00602-MONOMER	LMRG_00602		Propanediol utilization polyhedral body protein PduJ	
LMRG_01916-MONOMER	LMRG_01916		FIG001469: Beta-glucosidase (EC 3.2.1.21)	
LMRG_01918-MONOMER	LMRG_01918		FIG049915: GTP-binding and nucleic acid-binding protein YchF	
LMRG_00465-MONOMER	LMRG_00465		FIG006732: hypothetical protein	
LMRG_01740-MONOMER	LMRG_01740		hypothetical protein BH3604	
LMRG_02030-MONOMER	LMRG_02030		Lipoate-protein ligase A	
LMRG_01817-MONOMER	LMRG_01817		Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)	
LMRG_02586-MONOMER	LMRG_02586		Methionine ABC transporter substrate-binding protein	
LMRG_02392-MONOMER	LMRG_02392		FIG030641: hypothetical protein	
LMRG_01929-MONOMER	LMRG_01929		Phosphosugar-binding transcriptional regulator, RpiR family	
LMRG_02009-MONOMER	LMRG_02009		FIG009712: Transcriptional regulator, GntR family	
LMRG_02336-MONOMER	LMRG_02336		FIG011437: hypothetical protein	
LMRG_02371-MONOMER	LMRG_02371		FIG009007: Phage tail fiber	
LMRG_00605-MONOMER	LMRG_00605		Propanediol utilization protein PduM	
LMRG_02092-MONOMER	LMRG_02092		FIG008801: membrane protein	
LMRG_00346-MONOMER	LMRG_00346		FIG009837: Transcriptional regulator, MutR family	
LMRG_00500-MONOMER	LMRG_00500		FIG002742: Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	
LMRG_02358-MONOMER	LMRG_02358		transcriptional regulator, AraC family	
LMRG_02285-MONOMER	LMRG_02285		Trehalose-6-phosphate hydrolase (EC 3.2.1.93)	
LMRG_01542-MONOMER	LMRG_01542		FIG017473: Protein gp13 [Bacteriophage A118]	
LMRG_02091-MONOMER	LMRG_02091		FIG008801: membrane protein	
LMRG_02134-MONOMER	LMRG_02134		FIG014725: hypothetical protein	
LMRG_01067-MONOMER	LMRG_01067		Hypothetical transmembrane protein CDS_ID OB1773	
LMRG_02259-MONOMER	LMRG_02259		peptidyl-tRNA hydrolase	
LMRG_00628-MONOMER	LMRG_00628		Ethanolamine utilization protein similar to PduL	
LMRG_02909-MONOMER	LMRG_02909		N-acetylmuramoyl-L-alanine amidase	Ami
LMRG_02540-MONOMER	LMRG_02540		sugar ABC transport system, permease protein	
LMRG_00809-MONOMER	LMRG_00809		Transcription termination protein NusB	
LMRG_01529-MONOMER	LMRG_01529		LmaC, associated with virulence in Listeria	
LMRG_01318-MONOMER	LMRG_01318		FIG007250: hypothetical protein	
LMRG_01927-MONOMER	LMRG_01927		FIG008452: membrane protein	
LMRG_00931-MONOMER	LMRG_00931		FIG014843: transcriptional regulator, MerR family	
LMRG_01867-MONOMER	LMRG_01867		FIG059943: Beta-phosphoglucomutase (EC 5.4.2.6)	
LMRG_02631-MONOMER	LMRG_02631		virulence cluster protein A VclA	
LMRG_00646-MONOMER	LMRG_00646		precorrin-6x reductase	
LMRG_01012-MONOMER	LMRG_01012		FIG001987: CBS domain protein, lmo1865 homolog	
LMRG_01903-MONOMER	LMRG_01903		Chromosome (plasmid) partitioning protein ParB	
LMRG_00133-MONOMER	LMRG_00133		Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	
LMRG_02862-MONOMER	LMRG_02862		FIG037147: hypothetical protein	
LMRG_00398-MONOMER	LMRG_00398		FIG007335: hypothetical protein	
LMRG_01241-MONOMER	LMRG_01241		FIG000301: Argininosuccinate synthase (EC 6.3.4.5)	
LMRG_02255-MONOMER	LMRG_02255		FIG008536: transposase OrfA, IS3 family	
LMRG_00235-MONOMER	LMRG_00235		FIG008704: CBS domain protein	
LMRG_00945-MONOMER	LMRG_00945		FIG001553: Hydrolase, HAD subfamily IIIA	
LMRG_00521-MONOMER	LMRG_00521		FIG007111: hypothetical protein	
LMRG_00750-MONOMER	LMRG_00750		FIG002149: Arsenic efflux pump protein	
LMRG_00669-MONOMER	LMRG_00669		FIG007923: ABC transporter, ATP-binding protein	
LMRG_01917-MONOMER	LMRG_01917		FIG172589: PTS system, beta-glucoside-specific, IIA component	
LMRG_01559-MONOMER	LMRG_01559		FIG023633: hypothetical protein	
LMRG_01890-MONOMER	LMRG_01890		FIG002618: hypothetical secreted protein	
LMRG_00601-MONOMER	LMRG_00601		Propanediol utilization polyhedral body protein PduK	
LMRG_01110-MONOMER	LMRG_01110		FIG007340: ABC transporter, permease protein	
LMRG_00325-MONOMER	LMRG_00325		FIG007513: transcriptional regulator	
LMRG_02401-MONOMER	LMRG_02401		FIG007179: cyclic nucleotide-binding protein	
LMRG_01107-MONOMER	LMRG_01107		Ferrichrome transport ATP-binding protein FhuC (TC 3.A.1.14.3)	
LMRG_00998-MONOMER	LMRG_00998		FIG007566: carboxyl-terminal protease	
LMRG_02386-MONOMER	LMRG_02386		Oligopeptide ABC transporter, permease protein	
LMRG_02679-MONOMER	LMRG_02679		FIG008927: lincomycin resistance protein LmrB	
LMRG_02693-MONOMER	LMRG_02693		FIG000503: Cobalt-zinc-cadmium resistance protein CzcD	
LMRG_02008-MONOMER	LMRG_02008		hypothetical protein	
LMRG_02642-MONOMER	LMRG_02642		Cell division protein FtsH (EC 3.4.24.-)	
LMRG_02246-MONOMER	LMRG_02246		FIG015221: hypothetical protein	
LMRG_00839-MONOMER	LMRG_00839		Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like	
LMRG_01094-MONOMER	LMRG_01094		Sensor histidine kinase ResE (EC 2.7.3.-)	
LMRG_00368-MONOMER	LMRG_00368		Flagellar biosynthesis protein FlhA	FlhA
LMRG_01832-MONOMER	LMRG_01832		FIG008675: hypothetical protein	
LMRG_02716-MONOMER	LMRG_02716		FIG007845: ABC transporter, permease protein	
LMRG_00437-MONOMER	LMRG_00437		FIG012717: Transcriptional regulator, Cro/CI family	
LMRG_01123-MONOMER	LMRG_01123		FIG004914: Oxidoreductase, short-chain dehydrogenase/reductase family	
LMRG_02765-MONOMER	LMRG_02765		Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	
LMRG_00643-MONOMER	LMRG_00643		Cobalt-precorrin-4 C11-methyltransferase	
LMRG_02408-MONOMER	LMRG_02408		Signal peptidase-like protein	
LMRG_01681-MONOMER	LMRG_01681		FIG006642: hypothetical protein	
LMRG_02421-MONOMER	LMRG_02421		Predicted L-rhamnose permease RhaY	
LMRG_01715-MONOMER	LMRG_01715		ATP synthase B chain (EC 3.6.3.14)	
LMRG_01232-MONOMER	LMRG_01232		FIG008852: Protein crcB homolog 2	
LMRG_02403-MONOMER	LMRG_02403		FIG006971: Cof-like hydrolase	
LMRG_00222-MONOMER	LMRG_00222		FIG011018: Penicillin-binding protein	
LMRG_00305-MONOMER	LMRG_00305		FIG010317: hypothetical protein	
LMRG_02329-MONOMER	LMRG_02329		Glyoxylate reductase (EC 1.1.1.79) / Glyoxylate reductase (EC 1.1.1.26) / Hydroxypyruvate reductase (EC 1.1.1.81)	
LMRG_00929-MONOMER	LMRG_00929		Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster	
LMRG_01665-MONOMER	LMRG_01665		Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	
LMRG_00106-MONOMER	LMRG_00106		FIG011156: Metal transporter, ZIP family	
LMRG_02214-MONOMER	LMRG_02214		FIG008651: membrane protein	
LMRG_02318-MONOMER	LMRG_02318		Serine-protein kinase rsbW	Anti-Sigma B, RsbW
LMRG_02206-MONOMER	LMRG_02206		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	
LMRG_02270-MONOMER	LMRG_02270		FIG011395: Glutamine ABC transporter, periplasmic glutamine-binding protein (TC 3.A.1.3.2) / Glutamine transport system permease protein glnP (TC 3.A.1.3.2)	
LMRG_02047-MONOMER	LMRG_02047		FIG002941: Transcriptional regulator, GntR family	
LMRG_01809-MONOMER	LMRG_01809		FIG007568: hypothetical protein	
LMRG_00483-MONOMER	LMRG_00483		FIG007444: RarD protein	
LMRG_00556-MONOMER	LMRG_00556		FIG008745: hypothetical protein	
LMRG_02546-MONOMER	LMRG_02546		FIG001894: Transcriptional regulator, GntR family	
LMRG_00834-MONOMER	LMRG_00834		FIG011684: hypothetical protein	
LMRG_02145-MONOMER	LMRG_02145		FIG013638: ATPase component of general energizing module of ECF transporters	
LMRG_00550-MONOMER	LMRG_00550		CDP-glycerol: glycerophosphate glycerophosphotransferase	TagB
LMRG_00142-MONOMER	LMRG_00142		FIG007272: hypothetical protein	
LMRG_02222-MONOMER	LMRG_02222		FIG008631: hydrolase, alpha/beta fold family	
LMRG_00670-MONOMER	LMRG_00670		FIG019243: ABC transporter, permease protein	
LMRG_02603-MONOMER	LMRG_02603		FIG008774: acetyltransferase, GNAT family	
LMRG_01726-MONOMER	LMRG_01726		FIG006796: Cell wall-binding protein	
LMRG_01693-MONOMER	LMRG_01693		FIG007147: Glycosyltransferase LafB, responsible for the formation of Gal-Glc-DAG	
LMRG_02577-MONOMER	LMRG_02577		Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)	
LMRG_02226-MONOMER	LMRG_02226		Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	
LMRG_00756-MONOMER	LMRG_00756		FIG007310: hypothetical protein	
LMRG_01883-MONOMER	LMRG_01883		FIG007500: oxidoreductase, short-chain dehydrogenase/reductase family	
LMRG_01088-MONOMER	LMRG_01088		FIG017274: hypothetical protein	
LMRG_01642-MONOMER	LMRG_01642		FIG010290: Negative regulator of genetic competence MecA	
LMRG_00594-MONOMER	LMRG_00594		FIG139395: Propanediol utilization polyhedral body protein PduA	
LMRG_00229-MONOMER	LMRG_00229		Sorbitol operon transcription regulator	
LMRG_02149-MONOMER	LMRG_02149		FIG000154: LSU ribosomal protein L17p	
LMRG_02167-MONOMER	LMRG_02167		SSU ribosomal protein S17p (S11e)	
LMRG_01511-MONOMER	LMRG_01511		Integrase [Bacteriophage A118]	
LMRG_00494-MONOMER	LMRG_00494		Transketolase, C-terminal section (EC 2.2.1.1)	
LMRG_01179-MONOMER	LMRG_01179		FIG001960: FtsZ-interacting protein related to cell division	
LMRG_02839-MONOMER	LMRG_02839		FIG000373: Dihydroneopterin aldolase (EC 4.1.2.25)	
LMRG_02554-MONOMER	LMRG_02554		FIG007835: Transcriptional regulator, TetR family	
LMRG_00433-MONOMER	LMRG_00433		FIG007744: hypothetical protein	
LMRG_00916-MONOMER	LMRG_00916		Diacylglycerol kinase (EC 2.7.1.107)	
LMRG_00019-MONOMER	LMRG_00019		FIG011400: transcriptional activator of Lmo0327 homolog	
LMRG_01238-MONOMER	LMRG_01238		Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	
LMRG_01037-MONOMER	LMRG_01037		FIG008339: hyothetical protein	
LMRG_01780-MONOMER	LMRG_01780		ATP-dependent Clp protease proteolytic subunit	ClpP
LMRG_02503-MONOMER	LMRG_02503		Amidophosphoribosyltransferase (EC 2.4.2.14)	
LMRG_00887-MONOMER	LMRG_00887		Dihydrodipicolinate synthase (EC 4.2.1.52)	
LMRG_00656-MONOMER	LMRG_00656		FIG003479: membrane protein	
LMRG_00455-MONOMER	LMRG_00455		FIG007039: ABC transporter, permease protein	
LMRG_02341-MONOMER	LMRG_02341		ATP synthase beta chain (EC 3.6.3.14)	
LMRG_01130-MONOMER	LMRG_01130		FIG011273: acetyltransferase, GNAT family	
LMRG_00519-MONOMER	LMRG_00519		FIG010917: lactate/malate dehydrogenase family protein	
LMRG_01140-MONOMER	LMRG_01140		Alpha-acetolactate decarboxylase (EC 4.1.1.5)	
LMRG_01439-MONOMER	LMRG_01439		S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	
LMRG_00989-MONOMER	LMRG_00989		STAS domain protein	
LMRG_02015-MONOMER	LMRG_02015		FIG029916: PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	
LMRG_02879-MONOMER	LMRG_02879		FIG009585: hypothetical secreted protein	
LMRG_02410-MONOMER	LMRG_02410		FIG000648: COG4123: Predicted O-methyltransferase	
LMRG_01181-MONOMER	LMRG_01181		Cell division protein FtsZ (EC 3.4.24.-)	
LMRG_00425-MONOMER	LMRG_00425		Lmo0737 protein	
LMRG_00845-MONOMER	LMRG_00845		FIG009210: peptidase, M16 family	
LMRG_01225-MONOMER	LMRG_01225		FIG007846: hypothetical protein	
LMRG_00186-MONOMER	LMRG_00186		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	
LMRG_01609-MONOMER	LMRG_01609		putative transcriptional regulator	
LMRG_02221-MONOMER	LMRG_02221		ImpB/MucB/SamB family protein	
